_id,city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,weather_main,wind_deg,wind_speed
caad0580d4f5ac7013aed28cab078ba9,ho chi minh city,40,3516.85,2025-01-07,116.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,151.02867833,106.6602,3,16,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
769598cd3286ea1b28e4eddfc20162f6,da nang,20,1050.8,2025-01-07,32.0,115,Slow traffic,297.41,10,8,69,6,16.0454,183.0797605707,108.2096,1,56,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
2b7c07e5d2a0046ee0e233e899455f0d,ho chi minh city,40,3516.85,2025-01-07,115.0,101,Stationary traffic,305.35,10,8,68,6,10.7626,246.5077935376,106.6602,3,53,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
af35e9c383035b4942945c4d4269a8d5,da nang,20,1050.8,2025-01-07,103.0,108,Queuing traffic,298.5,10,8,69,6,16.05,633.1188970599,108.21,2,9,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
9f9eb8a6349e0db428f2513bccb2c4df,ha noi,100,2741.7,2025-01-07,213.0,108,Queuing traffic,294.8,10,8,54,6,21.0285,760.4563935781,105.8048,2,49,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
c3bcbe28d9f8a3716fba6c29a6bdd51f,ho chi minh city,40,3516.85,2025-01-07,134.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,346.2640330645,106.6602,2,50,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
31c4affeedfeb540bf713dc9f2a8bc22,ha noi,100,2741.7,2025-01-07,212.0,115,Slow traffic,294.73,10,8,51,6,21.03,876.3339650812,105.8,1,21,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
e84d5b607b54816b4cc3efe8d2878b50,ho chi minh city,40,3516.85,2025-01-07,113.0,108,Queuing traffic,306.31,10,8,67,6,10.7626,411.2412190493,106.6602,2,36,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
049affdf5dfc6d765f32cadd5d333d20,da nang,20,1045.25,2025-01-07,178.0,115,Slow traffic,298.5,10,8,69,6,16.05,1087.1880115646,108.21,1,11,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
992474062ed49e706764dcba5e99cee4,ho chi minh city,40,3516.85,2025-01-07,114.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,167.2594611759,106.6602,3,34,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
c559bf3de14d60fbc5deae2ed1c24b14,da nang,20,1050.8,2025-01-07,120.0,115,Slow traffic,297.41,10,8,69,6,16.0454,1467.8439961621,108.2096,1,53,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
a1808a56945cdfc2a747df22695da80c,ho chi minh city,40,3516.85,2025-01-07,125.0,108,Queuing traffic,307.1,10,8,65,6,10.7626,311.6358728488,106.6602,2,13,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
6aa3fa4bf0127b6a42a376611d0addf6,ho chi minh city,40,3442.85,2025-01-07,31.0,115,Slow traffic,307.05,10,8,65,6,10.76,317.7929365517,106.66,1,22,20.0,169.275,167.98,High,1008,88.43,303.16,5,8.0,9000,scattered clouds,Clouds,180,2.68
b554f472db017a029a8a17eea6d02f77,ha noi,100,2651.05,2025-01-07,79.0,101,Stationary traffic,294.73,10,8,51,6,21.03,46.2446316542,105.8,3,15,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
049affdf5dfc6d765f32cadd5d333d20,da nang,20,1045.25,2025-01-07,178.0,115,Slow traffic,298.5,10,8,69,6,16.05,1087.1880115646,108.21,1,11,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
2584b4134ecf571d2263b5e40ce1faf3,ha noi,100,2741.7,2025-01-07,195.0,115,Slow traffic,294.73,10,8,51,6,21.0285,2212.6288619054,105.8048,1,31,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
afa48affc9eb150f7bcfdb9f959aa99c,ha noi,100,2741.7,2025-01-07,128.0,108,Queuing traffic,294.78,10,8,53,6,21.0285,309.815612086,105.8048,2,52,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
646bbe917f37eb22c8aabf9f0935bad2,da nang,20,1050.8,2025-01-07,139.0,101,Stationary traffic,298.4,10,8,65,6,16.0454,280.0774222756,108.2096,3,46,101.0,117.66,115.07,Low,1013,18.685,298.15,4,4.0,10000,few clouds,Clouds,90,3.6
c407e925d3d02accf80b2e74b754a120,ha noi,100,2651.05,2025-01-07,193.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,114.1286236879,105.8048,3,43,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
769598cd3286ea1b28e4eddfc20162f6,da nang,20,1050.8,2025-01-07,32.0,115,Slow traffic,297.41,10,8,69,6,16.0454,183.0797605707,108.2096,1,56,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
6168ea24bfe14914e000528877d7cf9a,da nang,20,1050.8,2025-01-07,249.0,108,Queuing traffic,297.4,10,8,69,6,16.0471,893.8951294476,108.2062,2,49,101.0,117.66,115.07,Low,1014,18.685,297.14,4,4.0,10000,few clouds,Clouds,90,3.09
aa2568eeea9516977a20b6104e2e61fe,ho chi minh city,40,3516.85,2025-01-07,57.0,115,Slow traffic,305.35,10,8,68,6,10.7626,306.0558513101,106.6602,1,54,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
d7c85561ba176b7ac2daae38cbfc3744,da nang,20,1050.8,2025-01-07,154.0,108,Queuing traffic,297.41,10,8,69,6,16.0454,794.8506833888,108.2096,2,55,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
c359da16f1e7eee8ef1dd0eacf6bfbe5,da nang,20,1045.25,2025-01-07,382.0,101,Stationary traffic,298.5,10,8,69,6,16.05,244.3267532923,108.21,3,10,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
3326e1f62d3105de5e6633efae65c95b,ho chi minh city,40,3516.85,2025-01-07,148.0,108,Queuing traffic,307.05,10,8,65,6,10.76,592.710967212,106.66,2,21,42.0,155.03,153.365,High,1008,93.425,303.16,5,8.0,9000,scattered clouds,Clouds,180,2.68
fb88f749c7e42ece7a54e3328aa2da22,da nang,20,1050.8,2025-01-07,93.0,108,Queuing traffic,298.39,10,8,65,6,16.0471,219.3314175944,108.2062,2,41,101.0,117.66,115.07,Low,1014,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
fa9cdf1fed5caa443281a6eef745aed6,ha noi,100,2741.7,2025-01-07,117.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,151.242379807,105.8048,3,38,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
cb5241a95cd0659146a6af97ef3ef6a3,da nang,20,1045.25,2025-01-07,139.0,101,Stationary traffic,298.5,10,8,69,6,16.05,199.4180138745,108.21,3,10,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
a569a35078241ec3745fbad8c945c482,ho chi minh city,40,3516.85,2025-01-07,119.0,101,Stationary traffic,305.35,10,8,68,6,10.7626,228.0881864226,106.6602,3,52,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
c690f4df0dbd3230cee7f700ba386a82,ho chi minh city,40,3516.85,2025-01-07,110.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,341.2043253797,106.6602,3,50,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
3b5cb55e01f550bb6d2574de32449b9a,ho chi minh city,40,3516.85,2025-01-07,122.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,380.4260057617,106.6602,2,15,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
48fa88c71c03abc00a807033fd16c87f,da nang,20,1050.8,2025-01-07,152.0,108,Queuing traffic,298.39,10,8,65,6,16.0471,588.2412558256,108.2062,2,28,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
d1623bfdba8b8baf3e5bbbe4ac781374,ho chi minh city,40,3516.85,2025-01-07,106.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,424.4699073352,106.6602,2,41,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
e1a245742bff68b12a5ca6c855fd5d92,ha noi,100,2651.05,2025-01-07,140.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,254.9839004412,105.8048,3,41,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
84e82459151a60fb17ee720cef1297d1,da nang,20,1050.8,2025-01-07,250.0,115,Slow traffic,297.41,10,8,69,6,16.0454,1438.1819003132,108.2096,1,56,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
11dc3f70350eb60b9494cbd7e4d39bb9,ha noi,100,2741.7,2025-01-07,125.0,108,Queuing traffic,294.73,10,8,51,6,21.0285,657.7003777075,105.8048,2,19,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
a62233056b2ac42e56e96967d3f4da0d,da nang,20,1050.8,2025-01-07,134.0,108,Queuing traffic,297.4,10,8,69,6,16.0471,598.1566772786,108.2062,2,48,101.0,117.66,115.07,Low,1014,18.685,297.14,4,4.0,10000,few clouds,Clouds,90,3.09
6168ea24bfe14914e000528877d7cf9a,da nang,20,1050.8,2025-01-07,249.0,108,Queuing traffic,297.4,10,8,69,6,16.0471,893.8951294476,108.2062,2,49,101.0,117.66,115.07,Low,1014,18.685,297.14,4,4.0,10000,few clouds,Clouds,90,3.09
29686ac1fddcb62bdf7c64d6b343d466,ha noi,100,2651.05,2025-01-07,55.0,115,Slow traffic,294.73,10,8,51,6,21.0285,306.2057976691,105.8048,1,26,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
4fc8b85013f30d303588a98c2b0ea5db,ho chi minh city,40,3516.85,2025-01-07,172.0,108,Queuing traffic,305.35,10,8,68,6,10.7626,544.7941721894,106.6602,2,52,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
945d3dc53213213f28de1c1e17ae4dea,ha noi,100,2741.7,2025-01-07,261.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,134.5160637917,105.8048,3,49,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
0526ab10903728a204e8c446a38fceb4,ho chi minh city,40,3516.85,2025-01-07,127.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,589.6253900967,106.6602,2,41,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
32d6c7132b8496fb96f765e786442804,ho chi minh city,40,3516.85,2025-01-07,106.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,170.4602027362,106.6602,3,38,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
1f4f8d8ffcb533c948f5fb05648a5791,ho chi minh city,40,3516.85,2025-01-07,105.0,108,Queuing traffic,306.31,10,8,67,6,10.7626,450.3761104769,106.6602,2,38,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
98cc7f6c75fffb1cc58305c530954304,ho chi minh city,40,3516.85,2025-01-07,112.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,474.4303695743,106.6602,2,28,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
d61e058222ebc88c211268539e5034e1,ho chi minh city,40,3516.85,2025-01-07,750.0,101,Stationary traffic,306.52,10,8,68,6,10.7626,583.5390131795,106.6602,3,46,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
3ac661f652663fd132122d8ea269055e,da nang,20,1050.8,2025-01-07,172.0,101,Stationary traffic,298.39,10,8,65,6,16.0471,389.9820201416,108.2062,3,38,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
187cf1c17c2af61379f71d049cd38b2a,ho chi minh city,40,3516.85,2025-01-07,414.0,108,Queuing traffic,307.1,10,8,65,6,10.7626,1141.456259676,106.6602,2,12,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
b6b853e525c7bf6a7904ce2ecaa2aa73,ho chi minh city,40,3516.85,2025-01-07,392.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,817.4412567285,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
b823240c47201ee997f85d00925c3b88,ho chi minh city,40,3516.85,2025-01-07,118.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,160.5234413451,106.6602,3,37,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
4273971b9b8d01701e3c7ff5fc899ded,ha noi,100,2741.7,2025-01-07,198.0,101,Stationary traffic,294.73,10,8,51,6,21.03,343.0446370108,105.8,3,22,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
3c29c463b8d68cbc0746340279bad2c8,ho chi minh city,40,3479.85,2025-01-07,676.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,810.0308059467,106.6602,3,47,74.0,115.44,113.22,High,1008,95.83,303.18,4,8.0,10000,scattered clouds,Clouds,160,4.12
94fc00adbb1b81c5223034393dedd699,ho chi minh city,40,3516.85,2025-01-07,114.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,315.525481742,106.6602,2,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
9a40a8d24f6b9e3b427c0497052ed6f7,ho chi minh city,40,3516.85,2025-01-07,129.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,205.4846135508,106.6602,3,42,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
96fc71ff77c22cba0eb49454ac42ad57,da nang,20,1050.8,2025-01-07,274.0,101,Stationary traffic,297.41,10,8,69,6,16.0454,190.3348742066,108.2096,3,54,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
c6cae78f5f238b820702c66f040bf9fa,ha noi,100,2741.7,2025-01-07,135.0,115,Slow traffic,294.73,10,8,51,6,21.03,486.4759179813,105.8,1,21,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
e570eb05d7575fc4c412c184bc525748,ho chi minh city,40,3516.85,2025-01-07,231.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,207.3207479052,106.6602,3,40,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
5dacb104ff1144fefb557349946bc4fa,ha noi,100,2651.05,2025-01-07,357.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,240.7699566571,105.8048,3,27,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
aaab2dfc5eede8987ac0532ee876a932,ho chi minh city,40,3516.85,2025-01-07,166.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,207.2899366948,106.6602,3,36,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
af72c44768db777d94bc2a91d9e60594,ho chi minh city,40,3516.85,2025-01-07,155.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,547.1734660725,106.6602,2,27,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
964fd986f660e808a604e0cb6fb881b2,ha noi,100,2741.7,2025-01-07,89.0,108,Queuing traffic,294.78,10,8,53,6,21.0285,454.912739047,105.8048,2,51,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
f06293bb438dc52f4ec93bcb2abf8d34,ha noi,100,2741.7,2025-01-07,127.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,332.6146812877,105.8048,3,18,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
31dae950305fae372b7301b3630f2009,ha noi,100,2741.7,2025-01-07,101.0,115,Slow traffic,294.73,10,8,51,6,21.0285,773.3970664524,105.8048,1,18,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
329ba49f8dbf82358acd679a1ffa7790,ho chi minh city,40,3516.85,2025-01-07,152.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,233.8869092568,106.6602,3,30,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
68192573add0baf93f6977e1ace7a08e,ho chi minh city,40,3516.85,2025-01-07,175.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,296.135357613,106.6602,3,37,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
3ada02932c59dc0c63f6e3bd3047835c,ho chi minh city,40,3516.85,2025-01-07,167.0,115,Slow traffic,306.31,10,8,67,6,10.7626,1140.455561036,106.6602,1,38,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
071aa0da7813d1229ac54ce2687f249b,ho chi minh city,40,3442.85,2025-01-07,157.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,208.5056086218,106.6602,3,24,20.0,169.275,167.98,High,1008,88.43,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
ac5fabe5ed10dacc0c1bf980c2bc6f3b,ho chi minh city,40,3516.85,2025-01-07,136.0,108,Queuing traffic,305.35,10,8,68,6,10.7626,465.9157227739,106.6602,2,55,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
56ecdc3d90115205aa9d6e5d26a3b503,ho chi minh city,40,3516.85,2025-01-07,128.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,144.5693729281,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
77fd32cf2b173aa7328813ea1e206732,ho chi minh city,40,3516.85,2025-01-07,106.0,115,Slow traffic,306.31,10,8,67,6,10.7626,908.480922946,106.6602,1,36,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
59b36f848b3d84b788810259b23541e9,ho chi minh city,40,3516.85,2025-01-07,151.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,516.3625614184,106.6602,3,34,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
fbe4777a082900d4da8b968451b9c564,ho chi minh city,40,3516.85,2025-01-07,323.0,101,Stationary traffic,305.35,10,8,68,6,10.7626,759.4124547135,106.6602,3,53,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
fe467f099a789251ab1fecb7b9d7a85b,ho chi minh city,40,3516.85,2025-01-07,191.0,101,Stationary traffic,306.52,10,8,68,6,10.7626,144.4952644941,106.6602,3,57,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
772582bfbcf540b56dd53112a10cfe2d,ha noi,100,2651.05,2025-01-07,64.0,115,Slow traffic,294.78,10,8,53,6,21.0285,398.0254263923,105.8048,1,35,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
8b1f54d591fca87cdf558a0ebd346a5f,ha noi,100,2741.7,2025-01-07,155.0,115,Slow traffic,294.73,10,8,51,6,21.03,990.0745320167,105.8,1,20,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
f52bb39faf3cdd28f20465125dd22fa2,ha noi,100,2741.7,2025-01-07,374.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,992.0234348664,105.8048,3,55,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
a1bc96eb911ac8dabd9cebabe0b22bed,ha noi,100,2741.7,2025-01-07,166.0,101,Stationary traffic,294.73,10,8,51,6,21.03,187.0140979128,105.8,3,9,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
52813c164b6ee9763817fc88db2fb641,ha noi,100,2741.7,2025-01-07,214.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,410.0462022823,105.8048,3,24,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
aa5defad2740de0c7cf239e681d04312,ha noi,100,2651.05,2025-01-07,167.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,195.6600734511,105.8048,3,12,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
b2b4acc48088bfd711939244b4c43e20,ho chi minh city,40,3516.85,2025-01-07,109.0,108,Queuing traffic,307.57,10,8,62,6,10.76,206.4839114131,106.66,2,10,42.0,155.03,153.365,High,1008,93.425,303.72,5,8.0,9000,scattered clouds,Clouds,0,1.03
1657975a32a06073d9dfd3fb8e204aaf,ho chi minh city,40,3516.85,2025-01-07,153.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,414.2571636019,106.6602,2,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
dbf5c276bfeb3cec9713e90c76ec1f54,ho chi minh city,40,3516.85,2025-01-07,286.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,329.0204574723,106.6602,3,17,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
5e53ab6a940c8f5c3d5464ec6a957d1a,da nang,20,1050.8,2025-01-07,120.0,101,Stationary traffic,298.4,10,8,65,6,16.0454,106.3476799137,108.2096,3,45,101.0,117.66,115.07,Low,1013,18.685,298.15,4,4.0,10000,few clouds,Clouds,90,3.6
1803bb4d260d8c7770167c73792f3fd5,ha noi,100,2741.7,2025-01-07,113.0,115,Slow traffic,294.78,10,8,53,6,21.0285,847.1660541938,105.8048,1,58,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
845f7ad20be6779cdcbe3974f2c4dd41,ha noi,100,2741.7,2025-01-07,247.0,101,Stationary traffic,294.73,10,8,51,6,21.03,477.3439585397,105.8,3,8,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
315b8037d71e26bc5a0033ed21d9ec38,ho chi minh city,40,3516.85,2025-01-07,154.0,101,Stationary traffic,307.1,10,8,65,6,10.7626,127.3737051246,106.6602,3,19,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
53250c74072cb7570d5b20d0a078e87a,ha noi,100,2741.7,2025-01-07,133.0,108,Queuing traffic,294.73,10,8,51,6,21.0285,810.0754120217,105.8048,2,31,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
d80546e52c1027b3d12469480b62da26,ho chi minh city,40,3479.85,2025-01-07,126.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,428.8464786257,106.6602,2,49,74.0,115.44,113.22,High,1008,95.83,303.18,4,8.0,10000,scattered clouds,Clouds,160,4.12
a0ed393c24a7f9c139cefcf63feed64a,ho chi minh city,40,3516.85,2025-01-07,174.0,108,Queuing traffic,306.31,10,8,67,6,10.7626,550.5338462574,106.6602,2,40,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
769598cd3286ea1b28e4eddfc20162f6,da nang,20,1050.8,2025-01-07,32.0,115,Slow traffic,297.41,10,8,69,6,16.0454,183.0797605707,108.2096,1,56,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
599ab9dede52425897fa196f9e40c5ae,da nang,20,1045.25,2025-01-07,172.0,101,Stationary traffic,298.5,10,8,69,6,16.05,126.2737890945,108.21,3,14,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
63c36d208c58a1fdee85de82721fca39,ha noi,100,2741.7,2025-01-07,328.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,392.7767073004,105.8048,3,56,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
0c8b92477ef266fce4b766e7f511a6f6,ha noi,100,2741.7,2025-01-07,159.0,101,Stationary traffic,294.73,10,8,51,6,21.03,145.0917007408,105.8,3,10,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
c4e3c2412bb3fefe68502aa1235ac471,ho chi minh city,40,3516.85,2025-01-07,113.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,122.4719812051,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
6282713af4aaf0d6c66dec90ef87746f,ha noi,100,2741.7,2025-01-07,195.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,368.4465473571,105.8048,3,31,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
cd0ffb5ac25079452ad7c868f8227a9c,ha noi,100,2651.05,2025-01-07,105.0,108,Queuing traffic,294.8,10,8,54,6,21.0285,353.2425035897,105.8048,2,42,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
5d0b83dbc541b3ac5b70d3e73b0d2ac5,ho chi minh city,40,3516.85,2025-01-07,151.0,108,Queuing traffic,306.52,10,8,68,6,10.7626,551.2545588438,106.6602,2,46,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
